,ISU,GENDER,DATE_BIRTH,ST_YEAR,SEMESTER,DISC_ID,MAIN_PLAN,TYPE_NAME,MARK
2342,7999444344366103140,Ж,1992,2020/2021,6.0,13773644767734301532,1735447964736427415,Зачет,
2343,13702026551375249281,М,1990,2018/2019,1.0,6616612416349649248,4862064472418713298,Дифференцированный зачет,4.407407407407407
2344,13702026551375249281,М,1990,2018/2019,1.0,6616612416349649248,3636112309748229871,Дифференцированный зачет,4.529411764705882
2345,13702026551375249281,М,1990,2018/2019,1.0,6616612416349649248,4913217172818464925,Дифференцированный зачет,3.7142857142857135
2346,13702026551375249281,М,1990,2019/2020,1.0,6616612416349649248,4277008905584954292,Дифференцированный зачет,4.457627118644068
2347,13702026551375249281,М,1990,2020/2021,6.0,16332251395011402257,13296613252650366679,Зачет,
2348,13702026551375249281,М,1990,2020/2021,6.0,16332251395011402257,13296613252650366679,Курсовой проект,3.866666666666666
2349,15343654857903385978,М,1988,2018/2019,1.0,4005710851357310613,4969477580156330720,Экзамен,3.5121951219512195
2350,15343654857903385978,М,1988,2018/2019,1.0,4005710851357310613,13019929768422386211,Экзамен,3.8484848484848486
2351,15343654857903385978,М,1988,2019/2020,1.0,4005710851357310613,13824106672355427888,Экзамен,3.6666666666666665
2352,15343654857903385978,М,1988,2019/2020,1.0,4005710851357310613,3565092471695652870,Экзамен,3.909090909090909
2353,15343654857903385978,М,1988,2020/2021,1.0,4005710851357310613,11385855524787425114,Экзамен,3.574468085106383
2354,15343654857903385978,М,1988,2020/2021,1.0,4005710851357310613,10759869036978595211,Экзамен,3.635135135135135
2355,15343654857903385978,М,1988,2018/2019,2.0,11106755015041913399,4969477580156330720,Экзамен,3.6875
2356,15343654857903385978,М,1988,2018/2019,2.0,11106755015041913399,13019929768422386211,Экзамен,3.9
2357,15343654857903385978,М,1988,2019/2020,2.0,11106755015041913399,13824106672355427888,Экзамен,3.525
2358,15343654857903385978,М,1988,2019/2020,2.0,11106755015041913399,3565092471695652870,Экзамен,3.579710144927536
2359,15343654857903385978,М,1988,2020/2021,2.0,11106755015041913399,11385855524787425114,Экзамен,3.595238095238096
2360,15343654857903385978,М,1988,2020/2021,2.0,11106755015041913399,10759869036978595211,Экзамен,3.453125
2361,17152764085716219165,М,1991,2020/2021,3.0,12413889427281392715,13824106672355427888,Зачет,
2362,17152764085716219165,М,1991,2020/2021,6.0,17762179573098168605,877609981233165702,Зачет,
2363,17152764085716219165,М,1991,2020/2021,6.0,2218237094895050750,13019929768422386211,Экзамен,4.166666666666667
2364,17152764085716219165,М,1991,2020/2021,6.0,2218237094895050750,4969477580156330720,Экзамен,4.125
2365,17152764085716219165,М,1991,2020/2021,4.0,8122388816361517829,17831658247099493233,Зачет,
2366,17152764085716219165,М,1991,2020/2021,6.0,15185330864217056117,4969477580156330720,Зачет,
2367,1253802925211390079,М,1991,2018/2019,2.0,16193219749394710015,10063135663229342125,Экзамен,4.6923076923076925
2368,1253802925211390079,М,1991,2018/2019,2.0,16193219749394710015,3363922121647122056,Экзамен,4.384615384615385
2369,11685386584591754934,М,1991,2020/2021,6.0,14482449832244106943,10063135663229342125,Курсовой проект,3.909090909090909
2370,11685386584591754934,М,1991,2020/2021,6.0,14482449832244106943,10063135663229342125,Экзамен,3.727272727272727
2371,11685386584591754934,М,1991,2020/2021,5.0,14482449832244106943,10063135663229342125,Зачет,
2372,15758954800841278711,М,1991,2020/2021,5.0,7016121699205529785,4969477580156330720,Экзамен,3.72
2373,15758954800841278711,М,1991,2020/2021,5.0,7016121699205529785,16434613202457195613,Экзамен,3.75
2374,15758954800841278711,М,1991,2020/2021,5.0,1391636597903779721,13019929768422386211,Экзамен,4.064516129032258
2375,15758954800841278711,М,1991,2018/2019,1.0,15184687608032834671,16434613202457195613,Курсовой проект,3.642857142857143
2376,15758954800841278711,М,1991,2018/2019,1.0,15184687608032834671,16434613202457195613,Экзамен,3.571428571428572
2377,15758954800841278711,М,1991,2018/2019,2.0,13833359806388461321,16434613202457195613,Зачет,
2378,15758954800841278711,М,1991,2018/2019,1.0,4005710851357310613,16434613202457195613,Экзамен,3.5384615384615383
2379,15758954800841278711,М,1991,2019/2020,1.0,4005710851357310613,3992998877996415217,Экзамен,3.5789473684210527
2380,15758954800841278711,М,1991,2020/2021,1.0,4005710851357310613,11680616703932769893,Экзамен,3.142857142857143
2381,15758954800841278711,М,1991,2019/2020,4.0,18035817470989613958,13019929768422386211,Экзамен,4.162162162162162
2382,15758954800841278711,М,1991,2019/2020,4.0,7347368363391804978,4969477580156330720,Экзамен,3.7666666666666666
2383,15758954800841278711,М,1991,2019/2020,2.0,11106755015041913399,3992998877996415217,Экзамен,3.789473684210526
2384,15758954800841278711,М,1991,2018/2019,2.0,9423669809617503956,16434613202457195613,Экзамен,4.0
2385,15758954800841278711,М,1991,2020/2021,2.0,4060320729164920704,11680616703932769893,Экзамен,3.5
2386,15758954800841278711,М,1991,2020/2021,5.0,13273440462324280759,13019929768422386211,Зачет,
2387,15758954800841278711,М,1991,2020/2021,5.0,13273440462324280759,13019929768422386211,Курсовой проект,4.212121212121212
2388,15758954800841278711,М,1991,2020/2021,6.0,5553322216651554438,13019929768422386211,Зачет,
2389,15758954800841278711,М,1991,2020/2021,6.0,2342513900687491234,4969477580156330720,Зачет,
2390,14935104753676809899,М,1962,2020/2021,4.0,14977796627287841252,10080731777079285074,Дифференцированный зачет,3.5625
2391,15323335933368096564,М,1991,2020/2021,2.0,8551105337920708005,2670765318842283532,Экзамен,3.703296703296704
2392,15323335933368096564,М,1991,2020/2021,1.0,8551105337920708005,2670765318842283532,Зачет,
2393,15323335933368096564,М,1991,2020/2021,1.0,8551105337920708005,2670765318842283532,Странный зачет,5.0
2394,12834330270787344499,М,1992,2020/2021,2.0,2217818214435684685,4833027042617058934,Дифференцированный зачет,3.3194444444444446
2395,12834330270787344499,М,1992,2020/2021,2.0,2217818214435684685,2670765318842283532,Дифференцированный зачет,3.708860759493671
2396,12834330270787344499,М,1992,2020/2021,1.0,1891257564832756647,4833027042617058934,Зачет,
2397,12834330270787344499,М,1992,2020/2021,6.0,16104760136758312354,11601735065314202486,Экзамен,3.6666666666666665
2398,15822628816468139421,М,1991,2018/2019,1.0,11175357400032586722,3571631677927574490,Зачет,
2399,15822628816468139421,М,1991,2019/2020,1.0,11175357400032586722,7130526432801337743,Зачет,
2400,15822628816468139421,М,1991,2019/2020,1.0,11175357400032586722,15549593930983347116,Зачет,
2401,15822628816468139421,М,1991,2019/2020,1.0,11175357400032586722,15549593930983347116,Странный зачет,5.0
2402,15822628816468139421,М,1991,2020/2021,1.0,11175357400032586722,16237482972591189123,Зачет,
2403,15822628816468139421,М,1991,2020/2021,6.0,12465374300384334736,3571631677927574490,Экзамен,3.736842105263158
2404,15822628816468139421,М,1991,2020/2021,6.0,13390508820939107933,13296613252650366679,Дифференцированный зачет,5.0
2405,15822628816468139421,М,1991,2020/2021,5.0,6334443883799119050,13296613252650366679,Дифференцированный зачет,4.222222222222222
2406,15822628816468139421,М,1991,2020/2021,4.0,5728395444342596327,15549593930983347116,Дифференцированный зачет,4.606060606060606
2407,15822628816468139421,М,1991,2020/2021,4.0,1800707319495877757,7130526432801337743,Дифференцированный зачет,4.461538461538462
2408,15219746731701703600,М,1990,2020/2021,6.0,4098043981611039211,3363922121647122056,Экзамен,4.558139534883721
2409,13642075498823268155,Ж,1990,2019/2020,2.0,5632842179219399308,4277008905584954292,Экзамен,4.1923076923076925
2410,13642075498823268155,Ж,1990,2020/2021,2.0,5632842179219399308,16759785683902129918,Экзамен,4.0
2411,13642075498823268155,Ж,1990,2018/2019,2.0,16222743463841030491,15820306466107805201,Экзамен,4.3
2412,6047134875561436321,Ж,1989,2020/2021,1.0,7881110744872968007,11572466657018792275,Зачет,
2413,2585666851115646395,М,1990,2020/2021,6.0,5190082319348025888,3363922121647122056,Экзамен,4.111111111111111
2414,2585666851115646395,М,1990,2020/2021,6.0,5190082319348025888,10063135663229342125,Экзамен,3.333333333333333
2415,14633247997240705273,Ж,1969,2018/2019,2.0,11130215275216855001,1735447964736427415,Экзамен,3.6209150326797386
2416,14633247997240705273,Ж,1969,2018/2019,2.0,11130215275216855001,11601735065314202486,Экзамен,3.728260869565217
2417,14633247997240705273,Ж,1969,2018/2019,1.0,11130215275216855001,1735447964736427415,Экзамен,3.7541899441340782
2418,14633247997240705273,Ж,1969,2018/2019,1.0,11130215275216855001,11601735065314202486,Экзамен,3.7596153846153846
2419,14633247997240705273,Ж,1969,2019/2020,3.0,11130215275216855001,1735447964736427415,Экзамен,3.801724137931034
2420,14633247997240705273,Ж,1969,2019/2020,3.0,11130215275216855001,11601735065314202486,Экзамен,3.695652173913044
2421,14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,15497068133959288608,Экзамен,3.673076923076923
2422,14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,5362976524072356586,Экзамен,3.555555555555556
2423,14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,15205345225617148514,Экзамен,4.0
2424,14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,2516887713846954209,Экзамен,3.4554455445544554
2425,14633247997240705273,Ж,1969,2019/2020,1.0,552619236026332123,15497068133959288608,Экзамен,3.808988764044944
2426,14633247997240705273,Ж,1969,2019/2020,1.0,552619236026332123,15205345225617148514,Экзамен,4.043478260869565
2427,14633247997240705273,Ж,1969,2020/2021,3.0,552619236026332123,15205345225617148514,Экзамен,4.2
2428,14633247997240705273,Ж,1969,2020/2021,3.0,552619236026332123,15497068133959288608,Экзамен,3.8739495798319328
2429,14633247997240705273,Ж,1969,2020/2021,3.0,552619236026332123,15970149812698605927,Экзамен,3.8
2430,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,15970149812698605927,Экзамен,3.6
2431,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,10572588772961100256,Экзамен,4.333333333333333
2432,14633247997240705273,Ж,1969,2019/2020,,17988119496611043075,6612640601623325017,,
2433,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,15497068133959288608,Экзамен,4.0
2434,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,12572440150254943648,Экзамен,
2435,14633247997240705273,Ж,1969,2019/2020,,17988119496611043075,7966496951094781313,,
2436,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,1959684331878544858,Экзамен,3.333333333333333
2437,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,12229251672782950828,Экзамен,4.0
2438,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,17612328442276550730,Экзамен,4.0
2439,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,17704007319279137892,Экзамен,3.0
2440,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,5362976524072356586,Экзамен,4.4
2441,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,15205345225617148514,Экзамен,4.0
2442,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,6400029993508373585,Экзамен,3.0
2443,14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,2516887713846954209,Экзамен,3.5
2444,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,15970149812698605927,Экзамен,4.0
2445,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,10572588772961100256,Экзамен,4.125
2446,14633247997240705273,Ж,1969,2019/2020,,17988119496611043075,6612640601623325017,,
2447,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,15497068133959288608,Экзамен,4.222222222222222
2448,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,12572440150254943648,Экзамен,
2449,14633247997240705273,Ж,1969,2019/2020,,17988119496611043075,7966496951094781313,,
2450,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,1959684331878544858,Экзамен,3.0
2451,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,12229251672782950828,Экзамен,3.5
2452,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,17612328442276550730,Экзамен,3.0
2453,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,17704007319279137892,Экзамен,3.0
2454,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,5362976524072356586,Экзамен,4.833333333333333
2455,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,15205345225617148514,Экзамен,3.0
2456,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,6400029993508373585,Экзамен,3.0
2457,14633247997240705273,Ж,1969,2019/2020,1.0,17988119496611043075,2516887713846954209,Экзамен,3.5
2458,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,15115632378910559073,Экзамен,4.0
2459,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,9271751027415738909,Экзамен,4.0
2460,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,4833027042617058934,Экзамен,4.0
2461,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,747061834329114922,Экзамен,4.0
2462,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,11537816928867622181,Экзамен,4.5
2463,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,2670765318842283532,Экзамен,4.0
2464,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,1962974519541865273,Экзамен,4.0
2465,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,7388730471848906305,Экзамен,4.0
2466,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,8112094304307140942,Экзамен,5.0
2467,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,5283359639739198,Экзамен,4.0
2468,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,10512842687094768531,Экзамен,4.0
2469,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,4664712865904477750,Экзамен,4.5
2470,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,4024211656037889459,Экзамен,4.142857142857143
2471,14633247997240705273,Ж,1969,2020/2021,2.0,17988119496611043075,17341378711746966940,Экзамен,3.0
2472,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,15115632378910559073,Экзамен,4.0
2473,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,9271751027415738909,Экзамен,3.0
2474,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,4833027042617058934,Экзамен,4.466666666666667
2475,14633247997240705273,Ж,1969,2020/2021,,17988119496611043075,12572440150254943648,,
2476,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,15205345225617148514,Экзамен,4.0
2477,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,15497068133959288608,Экзамен,4.166666666666667
2478,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,747061834329114922,Экзамен,3.0
2479,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,11537816928867622181,Экзамен,3.5
2480,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,2670765318842283532,Экзамен,4.0
2481,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,1959684331878544858,Экзамен,4.0
2482,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,15970149812698605927,Экзамен,4.0
2483,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,2516887713846954209,Экзамен,5.0
2484,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,1962974519541865273,Экзамен,4.285714285714286
2485,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,6400029993508373585,Экзамен,3.0
2486,14633247997240705273,Ж,1969,2020/2021,,17988119496611043075,7966496951094781313,,
2487,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,7388730471848906305,Экзамен,4.0
2488,14633247997240705273,Ж,1969,2020/2021,,17988119496611043075,8112094304307140942,,
2489,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,17612328442276550730,Экзамен,4.5
2490,14633247997240705273,Ж,1969,2020/2021,,17988119496611043075,12229251672782950828,,
2491,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,5283359639739198,Экзамен,5.0
2492,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,5362976524072356586,Экзамен,3.625
2493,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,10572588772961100256,Экзамен,4.090909090909091
2494,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,10512842687094768531,Экзамен,3.0
2495,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,4664712865904477750,Экзамен,5.0
2496,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,4024211656037889459,Экзамен,4.5
2497,14633247997240705273,Ж,1969,2020/2021,,17988119496611043075,6612640601623325017,,
2498,14633247997240705273,Ж,1969,2020/2021,1.0,17988119496611043075,17341378711746966940,Экзамен,3.5
2499,14633247997240705273,Ж,1969,2020/2021,3.0,17988119496611043075,17704007319279137892,Экзамен,4.0
2500,3853048542553542411,М,1989,2020/2021,5.0,3502017325333978410,15803397244579105871,Курсовой проект,4.0
2501,3853048542553542411,М,1989,2020/2021,5.0,3502017325333978410,15803397244579105871,Экзамен,4.0
2502,3853048542553542411,М,1989,2020/2021,6.0,7018339764820052024,15803397244579105871,Зачет,
2503,3853048542553542411,М,1989,2020/2021,6.0,7018339764820052024,15803397244579105871,Экзамен,4.727272727272728
2504,8669042199967607827,М,1991,2020/2021,5.0,9091216578705295340,1735447964736427415,Зачет,
2505,8669042199967607827,М,1991,2020/2021,5.0,9091216578705295340,11601735065314202486,Зачет,
2506,8669042199967607827,М,1991,2020/2021,5.0,18369640692451352603,4618577268246216255,Зачет,
2507,8669042199967607827,М,1991,2020/2021,3.0,17789313744605998582,12572440150254943648,Экзамен,3.5
2508,8669042199967607827,М,1991,2020/2021,3.0,17789313744605998582,6400029993508373585,Экзамен,3.7142857142857135
2509,8669042199967607827,М,1991,2020/2021,3.0,17789313744605998582,12229251672782950828,Экзамен,3.4166666666666665
2510,8669042199967607827,М,1991,2020/2021,3.0,17789313744605998582,5362976524072356586,Экзамен,3.625
2511,8669042199967607827,М,1991,2020/2021,3.0,17789313744605998582,6612640601623325017,Экзамен,3.6666666666666665
2512,8669042199967607827,М,1991,2020/2021,3.0,17789313744605998582,17704007319279137892,Экзамен,3.692307692307693
2513,13176442182075153352,М,1982,2018/2019,2.0,6520745124346209467,3907047879618742577,Экзамен,4.307692307692308
2514,13176442182075153352,М,1982,2018/2019,2.0,6520745124346209467,4862064472418713298,Экзамен,3.8333333333333335
2515,13176442182075153352,М,1982,2018/2019,2.0,6520745124346209467,13296613252650366679,Экзамен,3.6
2516,13176442182075153352,М,1982,2018/2019,2.0,6520745124346209467,3571631677927574490,Экзамен,4.230769230769231
2517,13176442182075153352,М,1982,2018/2019,1.0,6520745124346209467,13853157285610124152,Экзамен,3.924242424242424
2518,13176442182075153352,М,1982,2018/2019,1.0,6520745124346209467,4969477580156330720,Экзамен,4.2444444444444445
2519,13176442182075153352,М,1982,2018/2019,1.0,6520745124346209467,13019929768422386211,Экзамен,4.084507042253521
2520,9683436937796827822,Ж,1982,2020/2021,6.0,7581772584853161523,15677186864613149590,Экзамен,4.706896551724138
2521,17488972282540944794,М,1984,2020/2021,5.0,402558708912822780,6109444872767872868,Зачет,
2522,17488972282540944794,М,1984,2020/2021,5.0,9678060354632457455,6109444872767872868,Экзамен,4.318181818181818
2523,541190924771512398,М,1990,2020/2021,6.0,16443666965194921137,10063135663229342125,Экзамен,3.727272727272727
2524,1279397859283465230,М,1989,2018/2019,1.0,8524378522522717873,1735447964736427415,Экзамен,3.909090909090909
2525,1279397859283465230,М,1989,2018/2019,1.0,8524378522522717873,11601735065314202486,Экзамен,3.90625
2526,1279397859283465230,М,1989,2019/2020,1.0,8524378522522717873,2516887713846954209,Экзамен,4.095652173913043
2527,1279397859283465230,М,1989,2020/2021,1.0,8524378522522717873,2670765318842283532,Экзамен,4.18
2528,1279397859283465230,М,1989,2019/2020,1.0,11995378598283258517,6612640601623325017,Экзамен,4.230769230769231
2529,1279397859283465230,М,1989,2019/2020,1.0,11995378598283258517,12229251672782950828,Экзамен,3.928571428571429
2530,1279397859283465230,М,1989,2019/2020,1.0,11995378598283258517,17704007319279137892,Экзамен,4.3
2531,1279397859283465230,М,1989,2019/2020,1.0,11995378598283258517,6400029993508373585,Экзамен,4.227272727272728
2532,1279397859283465230,М,1989,2020/2021,1.0,11995378598283258517,9271751027415738909,Экзамен,4.08
2533,1279397859283465230,М,1989,2020/2021,1.0,11995378598283258517,11537816928867622181,Экзамен,4.0
2534,1279397859283465230,М,1989,2020/2021,1.0,11995378598283258517,17341378711746966940,Экзамен,3.85
2535,1279397859283465230,М,1989,2019/2020,4.0,1983181518610414819,1735447964736427415,Зачет,
2536,1279397859283465230,М,1989,2019/2020,4.0,1983181518610414819,11601735065314202486,Зачет,
2537,14346954877785984168,Ж,1988,2020/2021,5.0,14244765533472457518,11623170453297887849,Экзамен,4.111111111111111
2538,11099423981091353469,Ж,1977,2018/2019,1.0,10979383479910067291,877609981233165702,Экзамен,4.618181818181818
2539,11099423981091353469,Ж,1977,2020/2021,6.0,150957394596913708,15677186864613149590,Экзамен,4.727272727272728
2540,9209851239012775464,Ж,1944,2018/2019,1.0,14958075377697436285,5702036724245840580,Экзамен,3.7232472324723247
2541,9209851239012775464,Ж,1944,2019/2020,1.0,14958075377697436285,10080731777079285074,Экзамен,3.645569620253165
2542,9209851239012775464,Ж,1944,2020/2021,1.0,14958075377697436285,7022805511762894813,Экзамен,3.733542319749216
2543,9209851239012775464,Ж,1944,2018/2019,2.0,844904365172877593,5702036724245840580,Экзамен,3.764227642276423
2544,9209851239012775464,Ж,1944,2018/2019,1.0,844904365172877593,5702036724245840580,Экзамен,3.7777777777777777
2545,9209851239012775464,Ж,1944,2019/2020,2.0,844904365172877593,10080731777079285074,Экзамен,3.644599303135888
2546,9209851239012775464,Ж,1944,2019/2020,1.0,844904365172877593,10080731777079285074,Экзамен,3.6151419558359614
2547,9209851239012775464,Ж,1944,2020/2021,2.0,983182178332592532,7022805511762894813,Экзамен,3.934306569343066
2548,9209851239012775464,Ж,1944,2020/2021,1.0,983182178332592532,7022805511762894813,Экзамен,3.811912225705329
2549,9209851239012775464,Ж,1944,2019/2020,3.0,12811716942689876852,6109444872767872868,Экзамен,3.657894736842105
2550,9209851239012775464,Ж,1944,2020/2021,2.0,12811716942689876852,1687632545974113449,Экзамен,3.651162790697674
2551,9209851239012775464,Ж,1944,2020/2021,1.0,12811716942689876852,1687632545974113449,Экзамен,3.806451612903226
2552,9209851239012775464,Ж,1944,2019/2020,4.0,4179959023360825634,5702036724245840580,Экзамен,3.867816091954023
2553,9209851239012775464,Ж,1944,2020/2021,4.0,5318914957997170904,10080731777079285074,Экзамен,3.5860465116279068
2554,9209851239012775464,Ж,1944,2019/2020,3.0,5486211442203790908,5702036724245840580,Экзамен,3.679347826086957
2555,9209851239012775464,Ж,1944,2020/2021,3.0,5379325727834821039,10080731777079285074,Экзамен,3.555984555984556
2556,9209851239012775464,Ж,1944,2020/2021,2.0,1894859467685975323,7022805511762894813,Экзамен,3.8361344537815127
2557,9668288330233379670,Ж,1969,2018/2019,2.0,7454837725181691115,5702036724245840580,Экзамен,3.6379310344827593
2558,9668288330233379670,Ж,1969,2018/2019,1.0,14958075377697436285,5702036724245840580,Экзамен,3.7232472324723247
2559,9668288330233379670,Ж,1969,2018/2019,2.0,414360622201993003,12583935990411924420,Экзамен,3.537735849056604
2560,9668288330233379670,Ж,1969,2018/2019,1.0,414360622201993003,12583935990411924420,Экзамен,3.881856540084388
2561,8020464446804003831,М,1974,2020/2021,5.0,6041928829242682060,12612448798936427967,Экзамен,4.285714285714286
2562,8020464446804003831,М,1974,2020/2021,6.0,4254635791853135525,12612448798936427967,Дифференцированный зачет,4.5
2563,8020464446804003831,М,1974,2020/2021,5.0,4254635791853135525,12612448798936427967,Зачет,
2564,8020464446804003831,М,1974,2020/2021,6.0,13562354033039538681,12612448798936427967,Дифференцированный зачет,4.666666666666667
2565,8020464446804003831,М,1974,2020/2021,5.0,13562354033039538681,12612448798936427967,Зачет,
2566,11843923499027070488,Ж,1974,2019/2020,4.0,4389240870756617591,8417928891314317457,Зачет,
2567,11843923499027070488,Ж,1974,2019/2020,4.0,4389240870756617591,12560046016913273528,Зачет,
2568,11843923499027070488,Ж,1974,2019/2020,4.0,4389240870756617591,13375611964137636918,Зачет,
2569,11843923499027070488,Ж,1974,2019/2020,4.0,4389240870756617591,17162917803735082794,Зачет,
2570,11843923499027070488,Ж,1974,2020/2021,4.0,13380346061330718296,1854074314071699082,Зачет,
2571,11843923499027070488,Ж,1974,2020/2021,4.0,13380346061330718296,18088832473350900077,Зачет,
2572,10274241563041198776,Ж,1983,2020/2021,6.0,17008484510093955089,13375611964137636918,Зачет,
2573,16357030953201594303,М,1959,2019/2020,4.0,14859759849755977643,8417928891314317457,Зачет,
2574,16357030953201594303,М,1959,2019/2020,4.0,14859759849755977643,13375611964137636918,Зачет,
2575,16357030953201594303,М,1959,2019/2020,4.0,14859759849755977643,17162917803735082794,Зачет,
2576,16357030953201594303,М,1959,2019/2020,4.0,14859759849755977643,12005014290413026222,Зачет,
2577,16357030953201594303,М,1959,2020/2021,4.0,14859759849755977643,18325036910583094652,Зачет,
2578,16357030953201594303,М,1959,2020/2021,4.0,14859759849755977643,1854074314071699082,Зачет,
2579,10442352156121828190,Ж,1967,2020/2021,4.0,13779429138930842261,10080731777079285074,Экзамен,4.470588235294118
2580,4536424232523531248,М,1993,2018/2019,2.0,6363338426196305322,10063135663229342125,Экзамен,3.923076923076923
2581,4536424232523531248,М,1993,2018/2019,2.0,6363338426196305322,3363922121647122056,Экзамен,3.8461538461538463
2582,4536424232523531248,М,1993,2018/2019,1.0,6363338426196305322,10063135663229342125,Зачет,
2583,4536424232523531248,М,1993,2018/2019,1.0,6363338426196305322,10063135663229342125,Странный зачет,3.0
2584,4536424232523531248,М,1993,2018/2019,1.0,6363338426196305322,3363922121647122056,Зачет,
2585,4536424232523531248,М,1993,2019/2020,2.0,5183341625110730660,12572440150254943648,Зачет,
2586,4536424232523531248,М,1993,2019/2020,2.0,5183341625110730660,5362976524072356586,Зачет,
2587,4536424232523531248,М,1993,2019/2020,2.0,5183341625110730660,5362976524072356586,Странный зачет,3.0
2588,4536424232523531248,М,1993,2019/2020,1.0,5183341625110730660,12572440150254943648,Зачет,
2589,4536424232523531248,М,1993,2019/2020,1.0,5183341625110730660,5362976524072356586,Зачет,
2590,4536424232523531248,М,1993,2020/2021,2.0,5183341625110730660,9271751027415738909,Зачет,
2591,4536424232523531248,М,1993,2020/2021,2.0,5183341625110730660,7388730471848906305,Зачет,
2592,4536424232523531248,М,1993,2020/2021,1.0,5183341625110730660,9271751027415738909,Зачет,
2593,4536424232523531248,М,1993,2020/2021,1.0,5183341625110730660,7388730471848906305,Зачет,
2594,4536424232523531248,М,1993,2020/2021,6.0,14482449832244106943,3363922121647122056,Курсовой проект,4.755555555555556
2595,4536424232523531248,М,1993,2020/2021,6.0,14482449832244106943,3363922121647122056,Экзамен,3.933333333333333
2596,4536424232523531248,М,1993,2020/2021,5.0,14482449832244106943,3363922121647122056,Зачет,
2597,4536424232523531248,М,1993,2020/2021,4.0,2475786234593024079,9629593494862722221,Экзамен,4.333333333333333
2598,4536424232523531248,М,1993,2020/2021,4.0,6543271728704900955,2939420601298343101,Экзамен,4.0
2599,7406572060078050155,М,1977,2020/2021,6.0,2969732838011785444,13853157285610124152,Зачет,
