,ISU,GENDER,CITIZENSHIP,EXAM_TYPE,EXAM_SUBJECT_1,EXAM_SUBJECT_2,EXAM_SUBJECT_3,ADMITTED_EXAM_1,ADMITTED_EXAM_2,ADMITTED_EXAM_3,ADMITTED_SUBJECT_PRIZE_LEVEL,REGION_ID
3070,14686192242340798456,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,872201316736140016
3071,3148564691920568329,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,75.0,94.0,ЕГЭ,4877310761925081124
3072,10193785928054500111,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,75.0,91.0,ЕГЭ,4877310761925081124
3073,5913039318067092946,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,81.0,72.0,ЕГЭ,4877310761925081124
3074,8027706115962885786,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,81.0,78.0,ЕГЭ,3168514873062973316
3075,3271374127406295607,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,83.0,85.0,ЕГЭ,1360429390938723525
3076,16356044348133279736,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,88.0,89.0,ЕГЭ,15356981229653043462
3077,14905343893448919695,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,72.0,73.0,ЕГЭ,1511906182880739861
3078,13882562870590444042,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,79.0,87.0,ЕГЭ,1360429390938723525
3079,2251332963820932652,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,61.0,70.0,ЕГЭ,1405490567833782717
3080,7254667576987278132,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,84.0,85.0,ЕГЭ,14404770572329717838
3081,17315184762793746113,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,98.0,ЕГЭ,13159984977302794480
3082,546718990923742140,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,75.0,71.0,ЕГЭ,4877310761925081124
3083,5752077123550323562,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,79.0,76.0,ЕГЭ,4652638424146327842
3084,15988017705617202111,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,81.0,85.0,ЕГЭ,8552285770721582599
3085,17261723845836236735,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,73.0,70.0,ЕГЭ,4877310761925081124
3086,15875874635921606092,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,71.0,ЕГЭ,8027359186010888546
3087,6823813883560356946,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,77.0,72.0,ЕГЭ,4877310761925081124
3088,16702140299170275814,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,79.0,89.0,ЕГЭ,8108003962377937149
3089,9517178531221234749,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,73.0,82.0,ЕГЭ,4877310761925081124
3090,8401257468596647476,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,84.0,82.0,ЕГЭ,13212234532599156514
3091,15190455823554816972,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,70.0,92.0,82.0,ЕГЭ,4877310761925081124
3092,4415035407764099114,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,84.0,69.0,87.0,ЕГЭ,4652638424146327842
3093,1338474203990314181,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,80.0,69.0,94.0,ЕГЭ,4877310761925081124
3094,763060731583282878,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,70.0,63.0,78.0,ЕГЭ,13212234532599156514
3095,739995930330443522,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,79.0,78.0,ЕГЭ,13699487308698232023
3096,6659523992710404441,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,70.0,87.0,ЕГЭ,13336767224520777049
3097,13668547100405073296,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,88.0,76.0,ЕГЭ,8027359186010888546
3098,1876027732151117054,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,94.0,80.0,ЕГЭ,5114219431588033335
3099,9894086030528214704,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,78.0,85.0,ЕГЭ,4877310761925081124
3100,14577760014408458265,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,13212234532599156514
3101,9522116347141206704,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,82.0,3.0,7378542743194628944
3102,13048602643044324338,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,68.0,79.0,89.0,ЕГЭ,4877310761925081124
3103,15315014490911953549,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,100.0,85.0,ЕГЭ,14816259123945808471
3104,10174316856025696183,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,100.0,84.0,96.0,3.0,8611857524221992249
3105,3748432520940554325,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,83.0,73.0,ЕГЭ,4877310761925081124
3106,13833818838137632521,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,83.0,71.0,ЕГЭ,4877310761925081124
3107,2325940758399073261,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,70.0,62.0,89.0,ЕГЭ,4877310761925081124
3108,5608134592633334136,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,81.0,98.0,ЕГЭ,8287701357131515298
3109,4065503932190068799,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,78.0,78.0,94.0,ЕГЭ,4877310761925081124
3110,3869500049741851039,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,62.0,71.0,69.0,ЕГЭ,4877310761925081124
3111,17159306517776643693,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,68.0,63.0,67.0,ЕГЭ,1511906182880739861
3112,14292223177727742699,М,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,73.0,80.0,82.0,ЕГЭ,4877310761925081124
3113,11495063083756876064,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,84.0,87.0,ЕГЭ,805206811561050868
3114,13516198391572667064,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,84.0,87.0,ЕГЭ,10949815829030522512
3115,14529203929223762152,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,70.0,61.0,ЕГЭ,4877310761925081124
3116,14256692826237858056,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,89.0,ЕГЭ,4877310761925081124
3117,1523761477898132383,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,77.0,76.0,ЕГЭ,1360429390938723525
3118,6265207524573562778,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,75.0,67.0,ЕГЭ,698269158467562988
3119,4233664295623074702,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,83.0,87.0,ЕГЭ,17696900483302278054
3120,518891521006709970,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,77.0,70.0,ЕГЭ,4877310761925081124
3121,2620813587258455248,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,73.0,89.0,ЕГЭ,4877310761925081124
3122,3074397482069001691,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,79.0,69.0,ЕГЭ,4877310761925081124
3123,18293619437210590378,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,84.0,91.0,ЕГЭ,13161615501989056720
3124,219286088069115182,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,75.0,87.0,ЕГЭ,4877310761925081124
3125,4255749228265654926,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,80.0,ЕГЭ,1511906182880739861
3126,1295010821261795730,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,75.0,78.0,ЕГЭ,8287701357131515298
3127,6975743495764837391,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,84.0,85.0,ЕГЭ,16925236604731044042
3128,9058329968184705621,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,79.0,82.0,ЕГЭ,4877310761925081124
3129,18426387009957028477,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,75.0,85.0,ЕГЭ,5707351439812748180
3130,1742909482107165195,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,79.0,89.0,ЕГЭ,4877310761925081124
3131,12776755180919589164,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,84.0,73.0,87.0,ЕГЭ,4877310761925081124
3132,18254029898709483588,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,80.0,79.0,82.0,ЕГЭ,17119224547502736839
3133,2472319172333411808,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,72.0,81.0,89.0,ЕГЭ,4877310761925081124
3134,5501865055337236696,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,88.0,98.0,ЕГЭ,4877310761925081124
3135,14710817116501419222,М,3727742847557094117,ВИ,70786669040476600,5826293459260054492,8388269026169219461,70.0,0.0,60.0,ЕГЭ,5087927234000983963
3136,10677671407015142628,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,84.0,87.0,ЕГЭ,4877310761925081124
3137,1516661340176176834,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,84.0,87.0,3.0,17119224547502736839
3138,13624276258858021246,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,64.0,82.0,ЕГЭ,4877310761925081124
3139,9629822453019403359,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,66.0,71.0,ЕГЭ,4877310761925081124
3140,2558246563219055773,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,75.0,82.0,ЕГЭ,4877310761925081124
3141,9979255482456788044,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,88.0,73.0,ЕГЭ,4877310761925081124
3142,7642132547522828773,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,76.0,72.0,96.0,ЕГЭ,4877310761925081124
3143,2116325640556680052,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,73.0,76.0,ЕГЭ,4877310761925081124
3144,12390505327532750859,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,79.0,61.0,ЕГЭ,4877310761925081124
3145,16613232871354412991,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,71.0,ЕГЭ,4877310761925081124
3146,18341534296170045473,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,77.0,82.0,ЕГЭ,8027359186010888546
3147,4764080619745571503,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,100.0,89.0,ЕГЭ,8027359186010888546
3148,3193352784793643827,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,66.0,82.0,ЕГЭ,4877310761925081124
3149,11912655356730209834,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,72.0,68.0,85.0,ЕГЭ,4877310761925081124
3150,18269234556100977336,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,79.0,91.0,ЕГЭ,4877310761925081124
3151,18220238697819004373,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,83.0,82.0,ЕГЭ,4877310761925081124
3152,12422900676771116063,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,81.0,89.0,ЕГЭ,698269158467562988
3153,1270029843733107541,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,75.0,70.0,ЕГЭ,13336767224520777049
3154,2725678386756193010,М,11257130222546647103,ВИ,70786669040476600,5533732657842394915,8388269026169219461,75.0,36.0,92.0,ЕГЭ,5087927234000983963
3155,10571209177555807911,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,97.0,76.0,ЕГЭ,7702257183691368815
3156,1518613120631095770,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,73.0,78.0,ЕГЭ,4877310761925081124
3157,12595314172199521820,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,79.0,85.0,ЕГЭ,4877310761925081124
3158,14763713281156181799,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,96.0,94.0,ЕГЭ,16925236604731044042
3159,17698915961579495485,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,72.0,96.0,ЕГЭ,13159984977302794480
3160,13159846194163703344,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,79.0,78.0,ЕГЭ,11008365547173299228
3161,8320162892149554818,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,62.0,71.0,76.0,ЕГЭ,4877310761925081124
3162,3406588866196025412,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,73.0,91.0,ЕГЭ,12731406122716445910
3163,4393601108019420092,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,84.0,82.0,ЕГЭ,4877310761925081124
3164,14478370747742509987,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,72.0,66.0,ЕГЭ,3168514873062973316
3165,9706731665607242592,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,79.0,87.0,ЕГЭ,8027359186010888546
3166,16329932128829095881,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,68.0,79.0,73.0,ЕГЭ,4877310761925081124
3167,12694585297330678558,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,83.0,82.0,ЕГЭ,13416616610702715005
3168,13051377097756342318,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,70.0,85.0,ЕГЭ,15874707964024214396
3169,9776177336884048107,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,74.0,91.0,89.0,ЕГЭ,12692000485755088437
3170,17879130751974024341,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,68.0,87.0,ЕГЭ,4877310761925081124
3171,3826657295682927617,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,84.0,81.0,98.0,ЕГЭ,4877310761925081124
3172,3200430344402413412,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,62.0,71.0,ЕГЭ,4877310761925081124
3173,14774618816197640966,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,94.0,ЕГЭ,14486484231808984101
3174,5534299768203149937,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,83.0,89.0,ЕГЭ,14816259123945808471
3175,13623904027527904343,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,91.0,ЕГЭ,4877310761925081124
3176,16804404210824199327,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,76.0,83.0,87.0,ЕГЭ,3168514873062973316
3177,17998447090476243683,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,88.0,87.0,ЕГЭ,4877310761925081124
3178,16296611116637036811,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,83.0,69.0,ЕГЭ,15356981229653043462
3179,7410451104227606103,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,83.0,87.0,ЕГЭ,3168514873062973316
3180,13241247529889210480,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,61.0,78.0,ЕГЭ,1405490567833782717
3181,10617734370199101747,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,87.0,96.0,ЕГЭ,805206811561050868
3182,3355071022974118691,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,70.0,71.0,ЕГЭ,4877310761925081124
3183,2865339562917110702,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,78.0,61.0,67.0,ЕГЭ,4877310761925081124
3184,12846759183573673493,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,83.0,85.0,ЕГЭ,4877310761925081124
3185,15008996603784501122,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,75.0,78.0,ЕГЭ,1360429390938723525
3186,14443253369449062618,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,99.0,84.0,94.0,ЕГЭ,4877310761925081124
3187,3957288200279481868,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,73.0,72.0,ЕГЭ,7378542743194628944
3188,7155719068873943362,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,77.0,66.0,ЕГЭ,1511906182880739861
3189,14327470740626225925,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,77.0,80.0,ЕГЭ,16925236604731044042
3190,17648144246078776230,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,81.0,89.0,ЕГЭ,1360429390938723525
3191,13966550238872885350,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,64.0,72.0,ЕГЭ,872201316736140016
3192,5619006970168427162,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,68.0,71.0,71.0,ЕГЭ,4877310761925081124
3193,15648960046856498388,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,68.0,76.0,73.0,ЕГЭ,13212234532599156514
3194,6383739461095011153,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,73.0,78.0,ЕГЭ,872201316736140016
3195,12988509428090205582,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,73.0,65.0,ЕГЭ,805206811561050868
3196,6015579933185942631,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,79.0,82.0,ЕГЭ,7378542743194628944
3197,5685743693680211483,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,70.0,69.0,73.0,ЕГЭ,7355556299500193485
3198,1295999421167189838,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,72.0,70.0,ЕГЭ,8552285770721582599
3199,16220301633037782246,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,75.0,82.0,ЕГЭ,4877310761925081124
3200,10172427586395554993,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,75.0,78.0,ЕГЭ,5114219431588033335
3201,12636105231386374654,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,92.0,87.0,ЕГЭ,4652638424146327842
3202,14458510474299222489,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,62.0,72.0,ЕГЭ,4877310761925081124
3203,11676008878471521983,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,76.0,70.0,85.0,ЕГЭ,4877310761925081124
3204,18325359387034447076,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,72.0,78.0,ЕГЭ,4877310761925081124
3205,17119450118881533206,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,62.0,65.0,ЕГЭ,4877310761925081124
3206,3576484662763648230,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,66.0,76.0,ЕГЭ,13699487308698232023
3207,3777128341082385709,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,64.0,78.0,ЕГЭ,4877310761925081124
3208,9833236975109839505,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,75.0,78.0,ЕГЭ,8410490330815802684
3209,314150118868903494,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,76.0,ЕГЭ,13699487308698232023
3210,15264665633850862090,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,64.0,89.0,ЕГЭ,13699487308698232023
3211,13642151657731175729,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,75.0,76.0,ЕГЭ,9081090908022044151
3212,4787701324883840626,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,81.0,78.0,ЕГЭ,1511906182880739861
3213,8694584369940386199,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,64.0,76.0,ЕГЭ,15356981229653043462
3214,18314023756859780218,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,84.0,82.0,ЕГЭ,7805492244297918082
3215,14929926866530167264,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,84.0,82.0,ЕГЭ,4877310761925081124
3216,9057619895437474333,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,73.0,69.0,ЕГЭ,698269158467562988
3217,17263561478672883223,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,68.0,71.0,ЕГЭ,4877310761925081124
3218,13396621325966727356,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,77.0,73.0,ЕГЭ,16925236604731044042
3219,7880489224760705900,М,3727742847557094117,ВИ,70786669040476600,5533732657842394915,8388269026169219461,63.0,0.0,100.0,ЕГЭ,5087927234000983963
3220,5919312062070095884,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,88.0,90.0,94.0,ЕГЭ,4877310761925081124
3221,11034472603675061111,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,84.0,82.0,ЕГЭ,16416166836247151845
3222,14123101984784756686,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,88.0,80.0,ЕГЭ,13699487308698232023
3223,9642540673720470858,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,83.0,85.0,ЕГЭ,1511906182880739861
3224,8485035053560997912,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,68.0,64.0,73.0,ЕГЭ,9081090908022044151
3225,403235478448528271,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,92.0,70.0,ЕГЭ,15356981229653043462
3226,12013972673238304324,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,81.0,89.0,ЕГЭ,698269158467562988
3227,13024603897492988290,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,81.0,76.0,ЕГЭ,370907251208805403
3228,227786701270552435,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,70.0,85.0,69.0,ЕГЭ,8287701357131515298
3229,1394125735960785965,Ж,15601729049989747827,ЕГЭ,70786669040476600,11430204450449188541,8388269026169219461,68.0,60.0,89.0,ЕГЭ,370907251208805403
3230,8699526474061817091,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,75.0,82.0,ЕГЭ,9081090908022044151
3231,13465764715720156910,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,75.0,85.0,ЕГЭ,4877310761925081124
3232,5371067900623166805,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,100.0,71.0,1.0,8108003962377937149
3233,15602805794349413979,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,75.0,91.0,ЕГЭ,4877310761925081124
3234,7133880454909414826,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,79.0,87.0,ЕГЭ,15451606269988754565
3235,3424819896344275953,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,79.0,76.0,ЕГЭ,9081090908022044151
3236,15277460891458586087,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,73.0,66.0,ЕГЭ,17119224547502736839
3237,16835712573377020295,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,61.0,71.0,ЕГЭ,5383425397369052801
3238,7534908429422485679,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,62.0,67.0,ЕГЭ,4877310761925081124
3239,6017206025581702528,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,100.0,67.0,1.0,14816259123945808471
3240,4635093037706220002,М,8101511114765009757,ВИ,70786669040476600,5533732657842394915,8388269026169219461,92.0,0.0,88.0,ЕГЭ,5087927234000983963
3241,9554449340146386167,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,98.0,94.0,91.0,ЕГЭ,370907251208805403
