,ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
7370,14004362076342995485,1,2018-09-01,2019-01-31 00:00:00,обучен,3299769316445740287
7371,6932791045449157278,1,2018-09-01,2019-08-31 00:00:00,обучен,487227848434870678
7372,6932791045449157278,2,2019-09-01,2019-12-03 00:00:00,обучен,487227848434870678
7373,6932791045449157278,2,2019-12-04,2020-02-04 00:00:00,отчисл,487227848434870678
7374,6932791045449157278,1,2020-02-05,2020-08-31 00:00:00,обучен,15000751255809307576
7375,6932791045449157278,2,2020-09-01,2020-12-24 00:00:00,обучен,15000751255809307576
7376,18078465494100626896,1,2018-09-01,2019-05-13 00:00:00,обучен,5212477757657290292
7377,6396210912063156132,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7378,6396210912063156132,2,2019-09-01,2019-12-29 00:00:00,обучен,5746146425982766785
7379,6396210912063156132,2,2019-12-30,2020-08-31 00:00:00,обучен,5746146425982766785
7380,6396210912063156132,3,2020-09-01,2020-12-30 00:00:00,обучен,5746146425982766785
7381,6396210912063156132,3,2020-12-31,2021-08-31 00:00:00,обучен,5746146425982766785
7382,7405691664686984044,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7383,7405691664686984044,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7384,7405691664686984044,2,2019-09-01,2019-12-29 00:00:00,обучен,6572811899279529631
7385,7405691664686984044,2,2019-12-30,2020-02-03 00:00:00,обучен,6572811899279529631
7386,7405691664686984044,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7387,7405691664686984044,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7388,11004493073233622763,1,2018-09-01,2019-08-31 00:00:00,обучен,1871881558734096666
7389,11004493073233622763,2,2019-09-01,2019-12-29 00:00:00,обучен,1871881558734096666
7390,11004493073233622763,2,2019-12-30,2020-08-31 00:00:00,обучен,1871881558734096666
7391,11004493073233622763,3,2020-09-01,2020-09-20 00:00:00,обучен,1871881558734096666
7392,9746431842475428366,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7393,9746431842475428366,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7394,9746431842475428366,3,2020-09-01,2020-09-02 00:00:00,обучен,3299769316445740287
7395,9746431842475428366,3,2020-09-03,2021-08-31 00:00:00,обучен,3299769316445740287
7396,17092971908335102737,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7397,17092971908335102737,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7398,17092971908335102737,2,2019-09-01,2019-12-29 00:00:00,обучен,6572811899279529631
7399,17092971908335102737,2,2019-12-30,2020-02-03 00:00:00,обучен,6572811899279529631
7400,17092971908335102737,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7401,17092971908335102737,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7402,12346489948669164820,1,2018-09-01,2018-12-23 00:00:00,обучен,18294236973528381523
7403,5309543602712324701,1,2018-09-01,2019-08-31 00:00:00,обучен,17059565147464424753
7404,5309543602712324701,2,2019-09-01,2020-08-31 00:00:00,обучен,17059565147464424753
7405,5309543602712324701,3,2020-09-01,2020-09-01 00:00:00,обучен,17059565147464424753
7406,5309543602712324701,3,2020-09-02,2021-08-31 00:00:00,обучен,17059565147464424753
7407,8994644992332183939,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7408,8994644992332183939,2,2019-09-01,2019-12-29 00:00:00,обучен,5746146425982766785
7409,8994644992332183939,2,2019-12-30,2020-08-31 00:00:00,обучен,5746146425982766785
7410,8994644992332183939,3,2020-09-01,2020-12-30 00:00:00,обучен,5746146425982766785
7411,8994644992332183939,3,2020-12-31,2021-08-31 00:00:00,обучен,5746146425982766785
7412,8402604020636472910,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7413,8402604020636472910,1,2018-09-02,2019-08-31 00:00:00,обучен,12395060292446625473
7414,8402604020636472910,2,2019-09-01,2020-08-31 00:00:00,обучен,12395060292446625473
7415,8402604020636472910,3,2020-09-01,2021-08-31 00:00:00,обучен,12395060292446625473
7416,295971701024442232,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7417,295971701024442232,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7418,295971701024442232,2,2019-09-01,2019-09-01 00:00:00,обучен,6572811899279529631
7419,295971701024442232,2,2019-09-02,2020-02-03 00:00:00,обучен,18294236973528381523
7420,295971701024442232,2,2020-02-04,2020-08-31 00:00:00,обучен,18294236973528381523
7421,295971701024442232,3,2020-09-01,2020-09-01 00:00:00,обучен,18294236973528381523
7422,295971701024442232,3,2020-09-02,2021-08-31 00:00:00,обучен,18294236973528381523
7423,400238086554409042,1,2018-09-01,2019-08-31 00:00:00,обучен,11686819870063525140
7424,400238086554409042,2,2019-09-01,2019-11-28 00:00:00,обучен,11686819870063525140
7425,400238086554409042,2,2019-11-29,2020-08-31 00:00:00,отчисл,11686819870063525140
7426,400238086554409042,2,2020-09-01,2021-08-31 00:00:00,обучен,15000751255809307576
7427,10987991833262060922,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7428,10987991833262060922,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7429,10987991833262060922,3,2020-09-01,2020-12-30 00:00:00,обучен,3299769316445740287
7430,10987991833262060922,3,2020-12-31,2021-08-31 00:00:00,обучен,3299769316445740287
7431,15238910589931163405,1,2018-09-01,2019-08-31 00:00:00,обучен,7957637700754787301
7432,15238910589931163405,2,2019-09-01,2020-08-31 00:00:00,обучен,7957637700754787301
7433,15238910589931163405,3,2020-09-01,2021-08-31 00:00:00,обучен,7957637700754787301
7434,15984964040626748669,1,2018-09-01,2019-08-31 00:00:00,обучен,6572811899279529631
7435,15984964040626748669,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7436,16481317443958181489,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7437,16481317443958181489,2,2019-09-01,2019-12-29 00:00:00,обучен,5746146425982766785
7438,16481317443958181489,2,2019-12-30,2020-08-31 00:00:00,обучен,5746146425982766785
7439,16481317443958181489,3,2020-09-01,2020-12-30 00:00:00,обучен,5746146425982766785
7440,16481317443958181489,3,2020-12-31,2021-08-31 00:00:00,обучен,5746146425982766785
7441,1829149769125951648,1,2018-09-01,2019-08-31 00:00:00,обучен,5212477757657290292
7442,1829149769125951648,2,2019-09-01,2020-08-31 00:00:00,обучен,5212477757657290292
7443,1829149769125951648,3,2020-09-01,2021-08-31 00:00:00,обучен,5212477757657290292
7444,9578637044615825064,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7445,9578637044615825064,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7446,9578637044615825064,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7447,9578637044615825064,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7448,9578637044615825064,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7449,12824270726689403068,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7450,12824270726689403068,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7451,12824270726689403068,2,2019-09-01,2019-10-16 00:00:00,обучен,6572811899279529631
7452,12824270726689403068,2,2019-10-17,2020-02-04 00:00:00,отчисл,6572811899279529631
7453,12824270726689403068,1,2020-02-05,2020-08-31 00:00:00,обучен,4652478461117010105
7454,12824270726689403068,2,2020-09-01,2021-08-31 00:00:00,обучен,4652478461117010105
7455,12824270726689403068,3,2021-09-01,2021-09-01 00:00:00,,4652478461117010105
7456,16678434357681882203,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7457,16678434357681882203,2,2019-09-01,2020-08-31 00:00:00,обучен,5746146425982766785
7458,16678434357681882203,3,2020-09-01,2021-08-31 00:00:00,обучен,5746146425982766785
7459,15428818406192181309,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7460,15428818406192181309,1,2018-09-02,2019-01-20 00:00:00,обучен,6572811899279529631
7461,3194299073455213873,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7462,3194299073455213873,2,2019-09-01,2019-12-29 00:00:00,обучен,3299769316445740287
7463,3194299073455213873,2,2019-12-30,2020-08-31 00:00:00,обучен,3299769316445740287
7464,3194299073455213873,3,2020-09-01,2020-12-30 00:00:00,обучен,3299769316445740287
7465,3194299073455213873,3,2020-12-31,2021-08-31 00:00:00,обучен,3299769316445740287
7466,3686638633451510156,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7467,3686638633451510156,1,2018-09-02,2019-08-31 00:00:00,обучен,12395060292446625473
7468,3686638633451510156,2,2019-09-01,2020-08-31 00:00:00,обучен,12395060292446625473
7469,3686638633451510156,3,2020-09-01,2020-12-30 00:00:00,обучен,12395060292446625473
7470,3686638633451510156,3,2020-12-31,2021-08-31 00:00:00,обучен,12395060292446625473
7471,16243099018784918,1,2018-09-01,2019-08-31 00:00:00,обучен,15964954630669590273
7472,16243099018784918,2,2019-09-01,2020-05-28 00:00:00,обучен,15964954630669590273
7473,16243099018784918,2,2020-05-29,2020-12-24 00:00:00,академ,15964954630669590273
7474,16243099018784918,2,2020-12-25,2021-03-31 00:00:00,обучен,12049371784134624894
7475,5912407878425841380,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7476,5912407878425841380,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7477,5912407878425841380,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7478,5912407878425841380,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7479,5912407878425841380,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7480,17179064239808639843,1,2018-09-01,2019-03-14 00:00:00,обучен,15964954630669590273
7481,13737822059502153676,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7482,13737822059502153676,2,2019-09-01,2019-12-29 00:00:00,обучен,7653827751193691771
7483,13737822059502153676,2,2019-12-30,2020-08-31 00:00:00,обучен,7653827751193691771
7484,13737822059502153676,3,2020-09-01,2020-09-01 00:00:00,обучен,7653827751193691771
7485,13737822059502153676,3,2020-09-02,2021-08-31 00:00:00,обучен,7653827751193691771
7486,17439262115805395725,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7487,17439262115805395725,2,2019-09-01,2019-12-29 00:00:00,обучен,5746146425982766785
7488,17439262115805395725,2,2019-12-30,2020-08-31 00:00:00,обучен,5746146425982766785
7489,17439262115805395725,3,2020-09-01,2020-12-30 00:00:00,обучен,5746146425982766785
7490,17439262115805395725,3,2020-12-31,2021-08-31 00:00:00,обучен,5746146425982766785
7491,6588163804789769738,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7492,6588163804789769738,1,2018-09-02,2019-08-31 00:00:00,обучен,12395060292446625473
7493,6588163804789769738,2,2019-09-01,2020-08-31 00:00:00,обучен,12395060292446625473
7494,6588163804789769738,3,2020-09-01,2021-08-31 00:00:00,обучен,12395060292446625473
7495,5631485051764976426,1,2018-09-01,2019-01-31 00:00:00,обучен,7653827751193691771
7496,5631485051764976426,1,2019-02-01,2019-08-31 00:00:00,отчисл,7653827751193691771
7497,5631485051764976426,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
7498,5631485051764976426,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
7499,13848935247199158635,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7500,13848935247199158635,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7501,13848935247199158635,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7502,13848935247199158635,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7503,13848935247199158635,3,2020-09-01,2020-12-30 00:00:00,обучен,6572811899279529631
7504,13848935247199158635,3,2020-12-31,2021-08-31 00:00:00,обучен,6572811899279529631
7505,11571209365694539085,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7506,11571209365694539085,2,2019-09-01,2019-10-27 00:00:00,обучен,7653827751193691771
7507,11571209365694539085,2,2019-10-28,2020-02-04 00:00:00,отчисл,7653827751193691771
7508,11571209365694539085,1,2020-02-05,2020-08-31 00:00:00,обучен,7503493711579539790
7509,11571209365694539085,2,2020-09-01,2020-11-05 00:00:00,обучен,7503493711579539790
7510,16544355685650858077,1,2018-09-01,2019-03-03 00:00:00,обучен,5746146425982766785
7511,100263122180698976,1,2018-09-01,2019-08-31 00:00:00,обучен,5212477757657290292
7512,100263122180698976,2,2019-09-01,2019-09-01 00:00:00,обучен,5212477757657290292
7513,100263122180698976,2,2019-09-02,2020-08-31 00:00:00,обучен,7653827751193691771
7514,100263122180698976,3,2020-09-01,2021-02-07 00:00:00,обучен,7653827751193691771
7515,100263122180698976,3,2021-02-08,2021-08-31 00:00:00,обучен,7653827751193691771
7516,11335624754297858301,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7517,11335624754297858301,1,2018-09-02,2019-08-31 00:00:00,обучен,12395060292446625473
7518,11335624754297858301,2,2019-09-01,2020-08-31 00:00:00,обучен,12395060292446625473
7519,11335624754297858301,3,2020-09-01,2020-12-30 00:00:00,обучен,12395060292446625473
7520,11335624754297858301,3,2020-12-31,2021-08-31 00:00:00,обучен,12395060292446625473
7521,8312632042007770906,1,2018-09-01,2019-04-14 00:00:00,обучен,15964954630669590273
7522,8312632042007770906,1,2019-04-15,2019-08-31 00:00:00,отчисл,15964954630669590273
7523,8312632042007770906,1,2019-09-01,2020-04-23 00:00:00,обучен,7503493711579539790
7524,14420405773652751992,1,2018-09-01,2019-02-28 00:00:00,обучен,7653827751193691771
7525,10838178322438342349,1,2018-09-01,2019-08-31 00:00:00,обучен,1871881558734096666
7526,10838178322438342349,2,2019-09-01,2019-12-29 00:00:00,обучен,1871881558734096666
7527,10838178322438342349,2,2019-12-30,2020-08-31 00:00:00,обучен,1871881558734096666
7528,10838178322438342349,3,2020-09-01,2020-09-01 00:00:00,обучен,1871881558734096666
7529,10838178322438342349,3,2020-09-02,2020-10-25 00:00:00,обучен,1871881558734096666
7530,10838178322438342349,3,2020-10-26,2021-02-07 00:00:00,отчисл,1871881558734096666
7531,10838178322438342349,2,2021-02-08,2021-08-31 00:00:00,обучен,4652478461117010105
7532,10838178322438342349,3,2021-09-01,2021-11-30 00:00:00,,4652478461117010105
7533,17355112050689079680,1,2018-09-01,2019-08-31 00:00:00,обучен,6572811899279529631
7534,17355112050689079680,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7535,17355112050689079680,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7536,17355112050689079680,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7537,11124589462697817798,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7538,11124589462697817798,2,2019-09-01,2019-12-29 00:00:00,обучен,3299769316445740287
7539,11124589462697817798,2,2019-12-30,2020-08-31 00:00:00,обучен,3299769316445740287
7540,11124589462697817798,3,2020-09-01,2020-12-30 00:00:00,обучен,3299769316445740287
7541,11124589462697817798,3,2020-12-31,2021-08-31 00:00:00,обучен,3299769316445740287
7542,13453965005695177835,1,2018-09-01,2019-06-05 00:00:00,обучен,5212477757657290292
7543,5978584833083390791,1,2019-09-01,2020-08-31 00:00:00,обучен,12711759577205093749
7544,5978584833083390791,2,2020-09-01,2021-08-31 00:00:00,обучен,12711759577205093749
7545,1239016480604917295,1,2018-09-01,2018-09-01 00:00:00,обучен,18294236973528381523
7546,1239016480604917295,1,2018-09-02,2019-03-20 00:00:00,обучен,18294236973528381523
7547,1239016480604917295,1,2019-03-21,2020-09-16 00:00:00,отчисл,18294236973528381523
7548,1239016480604917295,2,2020-09-17,2021-02-07 00:00:00,обучен,10435077932447846356
7549,1239016480604917295,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
7550,3829996308978678863,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7551,3829996308978678863,2,2019-09-01,2019-12-29 00:00:00,обучен,7653827751193691771
7552,3829996308978678863,2,2019-12-30,2020-08-31 00:00:00,обучен,7653827751193691771
7553,3829996308978678863,3,2020-09-01,2020-12-30 00:00:00,обучен,7653827751193691771
7554,3829996308978678863,3,2020-12-31,2021-08-31 00:00:00,обучен,7653827751193691771
7555,5024141869377469194,1,2018-09-01,2019-08-31 00:00:00,обучен,6572811899279529631
7556,5024141869377469194,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7557,5024141869377469194,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7558,5024141869377469194,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7559,14860725061876589260,1,2018-09-01,2019-04-23 00:00:00,обучен,5212477757657290292
7560,8254739639197206123,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7561,8254739639197206123,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7562,8254739639197206123,3,2020-09-01,2021-08-31 00:00:00,обучен,3299769316445740287
7563,4054155292267087544,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7564,4054155292267087544,2,2019-09-01,2019-11-10 00:00:00,обучен,3299769316445740287
7565,4054155292267087544,2,2019-11-11,2020-11-10 00:00:00,академ,3299769316445740287
7566,4054155292267087544,2,2020-11-11,2020-11-22 00:00:00,обучен,12711759577205093749
7567,7152849589744192336,1,2018-09-01,2019-04-22 00:00:00,обучен,15964954630669590273
7568,4681526488759076051,1,2018-09-01,2018-09-01 00:00:00,обучен,18294236973528381523
7569,4681526488759076051,1,2018-09-02,2019-08-31 00:00:00,обучен,18294236973528381523
7570,4681526488759076051,2,2019-09-01,2020-02-03 00:00:00,обучен,18294236973528381523
7571,4681526488759076051,2,2020-02-04,2020-08-31 00:00:00,обучен,18294236973528381523
7572,4681526488759076051,3,2020-09-01,2021-08-31 00:00:00,обучен,18294236973528381523
7573,4091959876508145961,1,2018-09-01,2019-08-12 00:00:00,обучен,5212477757657290292
7574,10814154508025517788,1,2018-09-01,2018-09-01 00:00:00,обучен,8026887344297613365
7575,10814154508025517788,1,2018-09-02,2019-07-07 00:00:00,обучен,8026887344297613365
7576,10814154508025517788,1,2019-07-08,2020-02-04 00:00:00,отчисл,8026887344297613365
7577,10814154508025517788,1,2020-02-05,2020-08-31 00:00:00,обучен,8572722267950134311
7578,10814154508025517788,2,2020-09-01,2020-12-09 00:00:00,обучен,8572722267950134311
7579,16245792072066622972,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7580,16245792072066622972,2,2019-09-01,2019-12-29 00:00:00,обучен,7653827751193691771
7581,16245792072066622972,2,2019-12-30,2020-08-31 00:00:00,обучен,7653827751193691771
7582,16245792072066622972,3,2020-09-01,2021-08-31 00:00:00,обучен,7653827751193691771
7583,13556283004034696096,1,2018-09-01,2019-08-31 00:00:00,обучен,12865915672479985300
7584,13556283004034696096,2,2019-09-01,2019-11-04 00:00:00,обучен,12865915672479985300
7585,13556283004034696096,2,2019-11-05,2020-08-06 00:00:00,академ,12865915672479985300
7586,16844186805674344990,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7587,16844186805674344990,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7588,16844186805674344990,3,2020-09-01,2020-12-30 00:00:00,обучен,3299769316445740287
7589,16844186805674344990,3,2020-12-31,2021-08-31 00:00:00,обучен,3299769316445740287
7590,12425773963558483561,1,2018-09-01,2018-09-01 00:00:00,обучен,18294236973528381523
7591,12425773963558483561,1,2018-09-02,2019-08-26 00:00:00,обучен,18294236973528381523
7592,10669389235875594939,1,2018-09-01,2019-08-31 00:00:00,обучен,6572811899279529631
7593,10669389235875594939,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7594,10669389235875594939,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7595,10669389235875594939,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7596,16291260015349572181,1,2018-09-01,2019-08-31 00:00:00,обучен,12865915672479985300
7597,16291260015349572181,2,2019-09-01,2020-08-31 00:00:00,обучен,12865915672479985300
7598,16291260015349572181,3,2020-09-01,2021-08-31 00:00:00,обучен,12865915672479985300
7599,860525837985739838,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7600,860525837985739838,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7601,860525837985739838,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7602,860525837985739838,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7603,860525837985739838,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7604,814267612904285967,1,2018-09-01,2019-06-20 00:00:00,обучен,7653827751193691771
7605,814267612904285967,1,2019-06-21,2019-08-31 00:00:00,отчисл,7653827751193691771
7606,814267612904285967,1,2019-09-01,2020-08-31 00:00:00,обучен,12711759577205093749
7607,814267612904285967,2,2020-09-01,2021-03-14 00:00:00,обучен,12711759577205093749
7608,814267612904285967,2,2021-03-15,2021-08-31 00:00:00,академ,12711759577205093749
7609,18035949765393200844,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7610,18035949765393200844,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7611,18035949765393200844,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7612,18035949765393200844,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7613,18035949765393200844,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7614,15617150919407541848,1,2018-09-01,2019-08-31 00:00:00,обучен,6572811899279529631
7615,15617150919407541848,2,2019-09-01,2019-12-29 00:00:00,обучен,6572811899279529631
7616,15617150919407541848,2,2019-12-30,2020-02-03 00:00:00,обучен,6572811899279529631
7617,15617150919407541848,2,2020-02-04,2020-04-09 00:00:00,обучен,6572811899279529631
7618,15617150919407541848,2,2020-04-10,2020-08-31 00:00:00,академ,6572811899279529631
7619,15617150919407541848,2,2020-09-01,2021-08-31 00:00:00,академ,6572811899279529631
7620,1894450864887774795,1,2018-09-01,2019-08-31 00:00:00,обучен,1871881558734096666
7621,1894450864887774795,2,2019-09-01,2020-08-31 00:00:00,обучен,1871881558734096666
7622,1894450864887774795,3,2020-09-01,2020-09-01 00:00:00,обучен,1871881558734096666
7623,1894450864887774795,3,2020-09-02,2020-12-30 00:00:00,обучен,1871881558734096666
7624,1894450864887774795,3,2020-12-31,2021-08-31 00:00:00,обучен,1871881558734096666
7625,15020074036324968043,1,2018-09-01,2019-08-31 00:00:00,обучен,11686819870063525140
7626,15020074036324968043,2,2019-09-01,2019-12-29 00:00:00,обучен,11686819870063525140
7627,15020074036324968043,2,2019-12-30,2020-08-31 00:00:00,обучен,11686819870063525140
7628,15020074036324968043,3,2020-09-01,2020-09-02 00:00:00,обучен,11686819870063525140
7629,15020074036324968043,3,2020-09-03,2020-12-30 00:00:00,обучен,11686819870063525140
7630,15020074036324968043,3,2020-12-31,2021-08-31 00:00:00,обучен,11686819870063525140
7631,11304714764552901883,1,2018-09-01,2019-08-31 00:00:00,обучен,12089510622957198697
7632,11304714764552901883,2,2019-09-01,2019-12-29 00:00:00,обучен,12089510622957198697
7633,11304714764552901883,2,2019-12-30,2020-08-31 00:00:00,обучен,12089510622957198697
7634,11304714764552901883,3,2020-09-01,2020-11-23 00:00:00,обучен,12089510622957198697
7635,11304714764552901883,3,2020-11-24,2021-02-07 00:00:00,отчисл,12089510622957198697
7636,11304714764552901883,2,2021-02-08,2021-08-31 00:00:00,обучен,14181363803925009934
7637,8224609756735921428,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7638,8224609756735921428,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7639,8224609756735921428,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7640,8224609756735921428,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7641,8224609756735921428,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7642,2171062783649898326,1,2018-09-01,2018-09-01 00:00:00,обучен,8026887344297613365
7643,2171062783649898326,1,2018-09-02,2019-08-31 00:00:00,обучен,8026887344297613365
7644,2171062783649898326,2,2019-09-01,2019-09-01 00:00:00,обучен,8026887344297613365
7645,2171062783649898326,2,2019-09-02,2020-02-03 00:00:00,обучен,6572811899279529631
7646,2171062783649898326,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7647,2171062783649898326,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7648,5572801410399033195,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7649,5572801410399033195,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7650,5572801410399033195,2,2019-09-01,2019-12-29 00:00:00,обучен,6572811899279529631
7651,5572801410399033195,2,2019-12-30,2020-02-03 00:00:00,обучен,6572811899279529631
7652,5572801410399033195,2,2020-02-04,2020-04-23 00:00:00,обучен,6572811899279529631
7653,4465007393514872436,1,2018-09-01,2019-08-31 00:00:00,обучен,11686819870063525140
7654,4465007393514872436,2,2019-09-01,2019-12-29 00:00:00,обучен,11686819870063525140
7655,4465007393514872436,2,2019-12-30,2020-08-31 00:00:00,обучен,11686819870063525140
7656,4465007393514872436,3,2020-09-01,2021-08-31 00:00:00,обучен,11686819870063525140
7657,7048580830027231746,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7658,7048580830027231746,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7659,7048580830027231746,3,2020-09-01,2021-08-31 00:00:00,обучен,3299769316445740287
7660,7703819118704075139,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7661,7703819118704075139,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7662,7703819118704075139,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7663,7703819118704075139,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7664,7703819118704075139,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7665,13777614870185182833,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7666,13777614870185182833,1,2018-09-02,2019-08-31 00:00:00,обучен,12395060292446625473
7667,13777614870185182833,2,2019-09-01,2019-12-29 00:00:00,обучен,12395060292446625473
7668,13777614870185182833,2,2019-12-30,2020-08-31 00:00:00,обучен,12395060292446625473
7669,13777614870185182833,3,2020-09-01,2020-09-02 00:00:00,обучен,12395060292446625473
7670,13777614870185182833,3,2020-09-03,2021-08-31 00:00:00,обучен,12395060292446625473
7671,2523695126941096819,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7672,2523695126941096819,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7673,2523695126941096819,3,2020-09-01,2021-08-31 00:00:00,обучен,3299769316445740287
7674,16261288010430806558,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7675,16261288010430806558,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7676,16261288010430806558,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7677,16261288010430806558,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7678,16261288010430806558,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7679,11910585497838532504,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7680,11910585497838532504,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
